12/18/2013,862.625,867.5,862,864.450012,713.245544,283924
12/19/2013,864.75,885,863.950012,878.612,724.930542,333724
12/20/2013,877.25,892.474976,877.25,888.075012,732.738342,268104
12/23/2013,875.5,884.549988,865.75,867.161987,715.483276,301296
12/24/2013,871,875.5,866.349976,871.588013,719.135071,281452
12/26/2013,871.588013,882.5,870.525024,878.888,725.158142,218712
12/27/2013,882.75,892.5,881.338013,890.562012,734.790283,342020
12/30/2013,889,893.75,869.299988,875.411987,722.290222,306188
12/31/2013,876.25,879.950012,870,871.375,718.95929,171888
1/1/2014,872.75,874.25,865.349976,866.599976,715.019531,94352
1/2/2014,866.599976,876.849976,866.237,868.687988,716.742249,146676
1/3/2014,867.75,893.013,864,891.362,735.450317,319156
1/6/2014,895,895.25,867.5,878.549988,724.879395,294048
1/7/2014,877.5,880.562012,861.75,864.349976,713.163147,160504
1/8/2014,866.5,868.5,855.213013,857.125,707.201904,167724
1/9/2014,858.900024,870.487,854.325012,862.763,711.853699,364396
1/10/2014,873.5,893.799988,862.25,887.224976,732.036865,1979980
1/13/2014,893,918.599976,893,916.424988,756.129395,803136
1/14/2014,909,924.325012,909,922.213013,760.905151,235996
1/15/2014,921.275024,930.775024,919.5,927.638,765.381165,549772
1/16/2014,926,934.25,923.75,931.174988,768.2995,648156
1/17/2014,931.25,939.974976,930.775024,932.013,768.990967,552640
1/20/2014,928,940,926,937.474976,773.497498,735148
1/21/2014,936.25,942.625,930,938.911987,774.683289,273424
1/22/2014,933.75,943.75,933.75,941.775024,777.04541,145672
1/23/2014,942.5,949.75,939.674988,948.200012,782.346558,244752
1/24/2014,942.263,949.5,938.612,939.763,775.385315,140800
1/27/2014,929.5,942.5,929.5,933.150024,769.929016,114452
1/28/2014,929.536987,929.536987,917.75,919.25,758.460266,74360
1/29/2014,917.474976,935.974976,914.150024,929.411987,766.84491,189132
1/30/2014,924.062012,929.25,915.75,926.187988,764.184875,120980
1/31/2014,926,934.200012,903.25,924.862,763.090698,141476
2/3/2014,921.25,923.125,905.875,907.174988,748.497498,158012
2/4/2014,897.025024,897.5,887.5,891.661987,735.697815,108116
2/5/2014,894.025024,897,885.150024,895.388,738.772156,120768
2/6/2014,891.638,895.974976,885.187988,890.862,735.03772,348904
2/7/2014,895,900.849976,887.013,891.674988,735.708557,690556
2/10/2014,892.575012,896.036987,888.888,892.125,736.079834,240000
2/11/2014,892.25,905.5,892.25,898.950012,741.711243,247476
2/12/2014,901.5,906.224976,898,899.900024,742.494873,436996
2/13/2014,900,904.700012,895.25,896.612,739.782166,99884
